Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
21-May-2012,48.30,52.65,48.30,48.65,50.169892473118279569,465,18,23329.00,454,97.63,4.35,0.35
18-May-2012,51.85,51.85,50.00,50.00,50.043478260869565217,23,5,1151.00,22,95.65,1.85,-1.85
17-May-2012,50.50,50.50,50.50,50.50,50.500000000000000000,4,1,202.00,4,100.00,0.00,0.00
16-May-2012,52.50,52.50,49.05,51.90,49.772727272727272727,44,10,2190.00,36,81.82,3.45,-0.60
15-May-2012,50.90,53.00,50.00,52.80,51.205187319884726224,1735,31,88841.00,1498,86.34,3.00,1.90
14-May-2012,51.15,52.40,51.10,51.95,51.613102232667450058,3404,34,175691.00,1901,55.85,1.30,0.80
11-May-2012,50.00,51.70,50.00,50.00,50.002808988764044943,356,7,17801.00,301,84.55,1.70,0.00
10-May-2012,50.00,50.95,49.00,49.00,49.956395348837209302,344,9,17185.00,341,99.13,1.95,-1.00
9-May-2012,49.95,49.95,48.10,48.80,48.597254004576659038,437,18,21237.00,355,81.24,1.85,-1.15
7-May-2012,47.65,50.75,47.65,48.05,48.333333333333333333,204,7,9860.00,201,98.53,3.10,0.40
4-May-2012,53.80,53.80,47.70,50.00,50.145748987854251012,247,12,12386.00,240,97.17,6.10,-3.80
3-May-2012,49.00,52.40,48.05,51.70,50.668604651162790697,172,13,8715.00,161,93.60,4.35,2.70
2-May-2012,53.00,53.00,47.90,50.00,49.175925925925925925,216,6,10622.00,140,64.81,5.10,-3.00
30-April-2012,52.90,52.90,50.00,50.25,50.400000000000000000,15,6,756.00,11,73.33,2.90,-2.65
27-April-2012,49.00,52.00,47.50,51.00,48.611111111111111111,72,10,3500.00,65,90.28,4.50,2.00
26-April-2012,50.00,50.00,47.45,48.30,48.290909090909090909,110,13,5312.00,102,92.73,2.55,-1.70
25-April-2012,50.00,51.90,48.00,48.05,49.283928571428571428,1120,25,55198.00,609,54.38,3.90,-1.95
24-April-2012,45.20,53.20,45.20,47.60,46.766355140186915887,214,9,10008.00,100,46.73,8.00,2.40
23-April-2012,51.00,51.00,48.50,50.00,48.905454545454545454,275,7,13449.00,272,98.91,2.50,-1.00
20-April-2012,49.00,55.85,47.80,50.00,51.954428989751098096,10928,826,567758.00,2479,22.68,8.05,1.00
19-April-2012,51.85,51.90,47.55,48.05,48.540023894862604540,837,41,40628.00,716,85.54,4.35,-3.80
18-April-2012,51.00,52.00,48.55,48.55,49.356257744733581164,1614,144,79661.00,1256,77.82,3.45,-2.45
17-April-2012,49.60,50.00,49.50,50.00,49.745192307692307692,208,7,10347.00,208,100.00,0.50,0.40
16-April-2012,51.00,51.00,50.00,50.00,50.990384615384615384,104,6,5303.00,101,97.12,1.00,-1.00
13-April-2012,51.95,51.95,50.50,50.85,50.600000000000000000,55,51,2783.00,50,90.91,1.45,-1.10
12-April-2012,54.95,55.00,49.50,50.45,50.171568627450980392,11832,104,593630.00,11486,97.08,5.50,-4.50
11-April-2012,55.00,55.00,52.60,53.10,53.025423728813559322,118,25,6257.00,107,90.68,2.40,-1.90
10-April-2012,53.10,53.90,53.10,53.85,53.125000000000000000,160,42,8500.00,158,98.75,0.80,0.75
9-April-2012,54.00,55.80,53.15,53.15,54.000000000000000000,25,16,1350.00,11,44.00,2.65,-0.85
4-April-2012,54.00,54.85,53.25,54.85,53.360655737704918032,61,9,3255.00,55,90.16,1.60,0.85
3-April-2012,55.00,55.00,53.25,53.25,53.525821596244131455,213,5,11401.00,212,99.53,1.75,-1.75
2-April-2012,55.95,56.00,54.00,54.95,54.974082073434125269,463,21,25453.00,455,98.27,2.00,-1.00
30-March-2012,56.95,56.95,53.50,53.55,53.774193548387096774,217,9,11669.00,216,99.54,3.45,-3.40
29-March-2012,55.00,55.00,52.10,53.20,52.907407407407407407,162,12,8571.00,161,99.38,2.90,-1.80
28-March-2012,56.85,56.85,52.55,53.00,53.209876543209876543,567,34,30170.00,564,99.47,4.30,-3.85
27-March-2012,56.00,56.00,52.55,53.95,54.461748633879781420,366,121,19933.00,358,97.81,3.45,-2.05
26-March-2012,56.90,56.90,53.50,53.60,53.596638655462184873,119,20,6378.00,114,95.80,3.40,-3.30
23-March-2012,55.95,56.00,53.00,55.65,54.945352400408580183,1958,273,107583.00,1686,86.11,3.00,-0.30
22-March-2012,55.00,55.00,53.50,53.75,53.847014925373134328,536,28,28862.00,530,98.88,1.50,-1.25
21-March-2012,55.90,55.95,52.00,53.50,52.385714285714285714,70,11,3667.00,61,87.14,3.95,-2.40
20-March-2012,54.00,56.40,52.25,54.55,53.364864864864864864,148,102,7898.00,119,80.41,4.15,0.55
19-March-2012,52.65,56.35,52.65,54.40,54.027667984189723320,253,18,13669.00,223,88.14,3.70,1.75
16-March-2012,54.00,54.00,53.55,54.00,53.973684210526315789,38,10,2051.00,34,89.47,0.45,0.00
15-March-2012,55.00,55.00,52.10,54.45,53.924546322827125119,1047,176,56459.00,769,73.45,2.90,-0.55
14-March-2012,50.15,60.70,50.15,56.90,55.963636363636363636,110,41,6156.00,73,66.36,10.55,6.75
13-March-2012,55.05,56.00,54.55,55.55,55.502994011976047904,334,83,18538.00,258,77.25,1.45,0.50
12-March-2012,57.70,60.95,53.05,57.00,55.164502164502164502,462,35,25486.00,224,48.48,7.90,-0.70
9-March-2012,57.00,58.45,55.10,57.70,57.946236559139784946,93,16,5389.00,83,89.25,3.35,0.70
7-March-2012,56.00,57.95,54.95,56.30,56.337988826815642458,358,259,20169.00,302,84.36,3.00,0.30
6-March-2012,55.00,58.00,54.50,54.50,55.193832599118942731,681,33,37587.00,650,95.45,3.50,-0.50
5-March-2012,56.00,56.50,55.00,55.00,55.423459244532803180,503,15,27878.00,500,99.40,1.50,-1.00
