Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
8-September-2015,599.00,599.00,580.00,592.40,589.663871607609773690,11091,1062,6539962.00,7871,70.97,19.00,-6.60
7-September-2015,591.80,596.95,590.00,593.90,593.571604523569589071,8931,563,5301188.00,7283,81.55,6.95,2.10
4-September-2015,604.00,605.45,586.90,587.95,593.158571670333389744,5909,583,3504974.00,3615,61.18,18.55,-16.05
3-September-2015,596.65,600.95,593.10,597.85,598.441791044776119402,3685,401,2205258.00,1844,50.04,7.85,1.20
2-September-2015,581.55,612.45,581.55,597.05,603.083996908913751973,29763,1732,17949589.00,15871,53.32,30.90,15.50
1-September-2015,590.00,600.00,575.00,582.55,587.764104203292312609,6257,592,3677640.00,2926,46.76,25.00,-7.45
31-August-2015,550.00,598.00,547.20,583.45,577.785202008128137700,8366,691,4833751.00,5200,62.16,50.80,33.45
28-August-2015,565.00,571.00,545.00,550.60,559.662627241880756180,2063,222,1154584.00,910,44.11,26.00,-14.40
27-August-2015,569.50,574.05,551.75,558.85,564.897697138869504535,14330,946,8094984.00,5029,35.09,22.30,-10.65
26-August-2015,560.25,579.00,560.20,564.05,569.816778789077958053,5054,404,2879854.00,1568,31.02,18.80,3.80
25-August-2015,555.30,564.00,532.00,557.90,552.478079612694997310,7436,343,4108227.00,3499,47.05,32.00,2.60
24-August-2015,557.10,565.00,540.00,558.20,556.426272243001246741,8823,437,4909349.00,4330,49.08,25.00,1.10
21-August-2015,550.00,566.90,548.60,564.65,558.692064404830362277,3478,215,1943131.00,1953,56.15,18.30,14.65
20-August-2015,562.45,576.35,552.50,567.10,570.594097355308547336,15654,612,8932080.00,10814,69.08,23.85,4.65
19-August-2015,537.55,563.00,537.55,558.40,553.265558397271952259,7038,521,3893883.00,3017,42.87,25.45,20.85
18-August-2015,537.75,548.80,535.20,537.15,539.078431372549019607,2652,139,1429636.00,1298,48.94,13.60,-0.60
17-August-2015,535.00,540.70,534.70,537.20,537.442930153321976149,1761,141,946437.00,862,48.95,6.00,2.20
14-August-2015,541.35,544.35,528.00,531.20,532.908898993179603767,6158,362,3281653.00,3170,51.48,16.35,-10.15
13-August-2015,535.60,545.00,534.00,537.40,540.987906476753560870,3721,209,2013016.00,1011,27.17,11.00,1.80
12-August-2015,554.30,554.30,527.05,530.00,541.310184049079754601,4075,176,2205839.00,2383,58.48,27.25,-24.30
11-August-2015,550.00,570.00,547.00,549.95,558.327879689307552470,12102,629,6756884.00,4601,38.02,23.00,-0.05
10-August-2015,559.90,559.90,543.90,547.60,546.055140186915887850,3210,144,1752837.00,2106,65.61,16.00,-12.30
7-August-2015,540.00,546.00,538.00,540.80,541.559572719802793755,1217,57,659078.00,804,66.06,8.00,0.80
6-August-2015,548.60,549.00,540.20,543.95,545.481073310972688068,2087,133,1138419.00,1123,53.81,8.80,-4.65
5-August-2015,535.00,548.00,535.00,547.35,544.873509369676320272,4696,268,2558726.00,2021,43.04,13.00,12.35
4-August-2015,548.95,550.95,536.50,538.90,542.479698375870069605,3448,194,1870470.00,2040,59.16,14.45,-10.05
3-August-2015,545.00,549.50,539.50,546.30,546.242396936246902455,4439,245,2424770.00,1981,44.63,10.00,1.30
31-July-2015,541.95,547.70,535.30,545.00,543.629897132851827533,4569,212,2483845.00,2616,57.26,12.40,3.05
30-July-2015,542.20,545.60,528.50,533.30,537.791636451534928692,4137,301,2224844.00,1358,32.83,17.10,-8.90
29-July-2015,515.00,542.00,515.00,539.15,531.736490993995997331,7495,489,3985365.00,3608,48.14,27.00,24.15
28-July-2015,527.00,527.00,496.30,515.10,514.750242013552758954,6198,287,3190422.00,2921,47.13,30.70,-11.90
27-July-2015,526.00,529.30,521.20,525.30,525.574702108157653528,2182,125,1146804.00,1235,56.60,8.10,-0.70
24-July-2015,524.65,535.95,524.65,527.65,531.049421193232413178,4492,246,2385474.00,2422,53.92,11.30,3.00
23-July-2015,534.00,540.00,521.00,524.70,531.588606779224126820,7759,358,4124596.00,3587,46.23,19.00,-9.30
22-July-2015,538.00,549.00,531.00,534.15,540.148251748251748251,11440,572,6179296.00,5201,45.46,18.00,-3.85
21-July-2015,537.00,547.50,534.20,538.85,540.982931961655365910,8554,569,4627568.00,3215,37.58,13.30,1.85
20-July-2015,536.00,538.00,528.15,534.35,532.935491071428571428,4480,240,2387551.00,2212,49.38,9.85,-1.65
17-July-2015,532.00,544.00,531.00,532.55,535.555382648807869727,17993,927,9636248.00,7235,40.21,13.00,0.55
16-July-2015,554.70,568.05,530.10,534.05,549.564303169729574892,111713,5431,61393477.00,14192,12.70,37.95,-20.65
